,publication,url,article_title,date,is_uni_newspaper
3404,themobridgetribune,https://www.mobridgetribune.com/articles/taylon-carmody-wins-geddes-bareback-riding-title/,Taylon Carmody wins Geddes bareback riding title,2024-07-25,0
3405,themobridgetribune,https://www.mobridgetribune.com/articles/youngsters-play-tournament-golf/,Youngsters play tournament golf,2024-07-25,0
3406,themobridgetribune,https://www.mobridgetribune.com/articles/kyle-lainey-beier-take-over-pets-stuff/,"Kyle, Lainey Beier take over Pets & Stuff",2024-07-25,0
3407,themobridgetribune,https://www.mobridgetribune.com/articles/historic-mobridge-water-tower-demolished-on-north-side/,Historic Mobridge water tower demolished on north side,2024-07-25,0
3408,themobridgetribune,https://www.mobridgetribune.com/articles/dfa-announces-closure-of-pollock-plant/,DFA announces closure of Pollock plant,2024-07-18,0
3409,themobridgetribune,https://www.mobridgetribune.com/articles/little-girl-makes-big-hospital-donation/,Little girl makes big hospital donation,2024-07-18,0
3410,themobridgetribune,https://www.mobridgetribune.com/articles/north-water-tower-demolished/,North water tower demolished,2024-07-18,0
3411,themobridgetribune,https://www.mobridgetribune.com/articles/first-year-team-to-play-in-state-fastpitch-tourney/,First-year team to play in state fastpitch tourney,2024-07-18,0
3412,rapidcityjournal,https://rapidcityjournal.com/news/south-dakotas-largest-airports-break-travel-records/article_ca2c98a8-49e2-11ef-a132-5f38850a3213.html,South Dakota's largest airports break travel records,2024-07-25,0
3413,rapidcityjournal,https://rapidcityjournal.com/pharmacist-cindy-dinger-checks-out-tourist-will-lovitt-after-giving-him-advice-on-treating-a/image_b32d7d56-4a97-11ef-81cd-ef95777e45f8.html,Pharmacist Cindy Dinger checks out tourist Will Lovitt after giving him advice on treating a mysterious rash he developed while visiting the Black Hills of South Dakota. (Arielle Zionts/KFF Health News),2024-07-25,0
3414,rapidcityjournal,https://rapidcityjournal.com/dinger-01-scaled-e1721849860913-jpg/image_b163c1e2-4a97-11ef-9a1f-13e789947027.html,Dinger_01-scaled-e1721849860913.jpg,2024-07-25,0
3415,rapidcityjournal,https://rapidcityjournal.com/hallway-scaled-e1721849929569-jpg/image_b031fa00-4a97-11ef-af9c-4f725b010c32.html,Hallway-scaled-e1721849929569.jpg,2024-07-25,0
3416,rapidcityjournal,https://rapidcityjournal.com/hustead-scaled-e1721847803632-jpg/image_aeb87564-4a97-11ef-b04e-67db50d2e121.html,Hustead-scaled-e1721847803632.jpg,2024-07-25,0
3417,rapidcityjournal,https://rapidcityjournal.com/life-home-ongardening-1-mct/image_0d41585d-4c4a-515c-bc31-d2d8a23e4a45.html,LIFE-HOME-ONGARDENING-1-MCT,2024-07-25,0
3418,rapidcityjournal,https://rapidcityjournal.com/news/yellowstone-national-park-grizzly-bear-gardiner/article_bbb79b1f-3670-51f3-880c-d30429c24f32.html,Grizzly killed near Yellowstone had been trapped several times for research,2024-07-25,0
3419,rapidcityjournal,https://rapidcityjournal.com/kids/family/teen-adventures-jpg/image_a33c1040-2af8-585a-b29f-ef7ef1ddbdc0.html,Teen_Adventures.jpg,2024-07-25,0
3420,rapidcityjournal,https://rapidcityjournal.com/books-literature/books-on-tap-jpg/image_adaa96e3-9bdd-5a42-a134-3c62105f1fe3.html,Books_on_Tap.jpg,2024-07-25,0
3421,rapidcityjournal,https://rapidcityjournal.com/concert/1200x1200-jpg/image_85bc7c78-e1bd-5cb6-9441-c647317ef1f9.html,1200x1200.jpg,2024-07-25,0
3422,rapidcityjournal,https://rapidcityjournal.com/kids/family/tiny-tot-social-jpg/image_1ba2544b-9b6f-545b-a4b1-11407636bc21.html,Tiny_Tot_Social.jpg,2024-07-25,0
3423,rapidcityjournal,https://rapidcityjournal.com/trade_shows/flyer-jpg/image_452e0eac-1e6a-5488-9501-8d47cefa55b9.html,flyer.jpg,2024-07-25,0
3424,rapidcityjournal,https://rapidcityjournal.com/gardening/horticultural/img-7123-jpg/image_1951c1fd-9f10-5dd5-965e-0b01faf3cf58.html,IMG_7123.jpg,2024-07-25,0
3425,rapidcityjournal,https://rapidcityjournal.com/gardening/horticultural/img-7041-jpg/image_b65e6362-5959-596a-a818-4a89c8409272.html,IMG_7041.jpg,2024-07-25,0
3426,rapidcityjournal,https://rapidcityjournal.com/music/2024-flyer-png/image_87e08b02-b008-52e0-b268-f260084f7980.html,2024_flyer.png,2024-07-25,0
3427,rapidcityjournal,https://rapidcityjournal.com/meditation-yoga/449687419-18235082125278985-8752956337223625985-n-1-jpg/image_6a85d712-d46e-5508-a93b-3a22c1537fbe.html,449687419_18235082125278985_8752956337223625985_n__1_.jpg,2024-07-25,0
3428,rapidcityjournal,https://rapidcityjournal.com/kids/family/cowboy-png/image_3de5034e-f05c-5669-88f1-9c5b9b87475c.html,cowboy.png,2024-07-25,0
3429,rapidcityjournal,https://rapidcityjournal.com/kids/family/448242752-500797845620931-3775956420066971974-n-jpg/image_ee88f7eb-23af-5611-a8ae-20c448ec3145.html,448242752_500797845620931_3775956420066971974_n.jpg,2024-07-25,0
3430,rapidcityjournal,https://rapidcityjournal.com/kids/family/448239238-500799002287482-1315672911453573183-n-jpg/image_9598cc0c-4f80-54d5-bc43-8ff022080bfa.html,448239238_500799002287482_1315672911453573183_n.jpg,2024-07-25,0
3431,rapidcityjournal,https://rapidcityjournal.com/kids/family/img-0668-jpg/image_fcbe59f2-54bc-5856-b4a5-370b6a2d993e.html,IMG_0668.jpg,2024-07-25,0
3432,rapidcityjournal,https://rapidcityjournal.com/concert/rcmb-jpg/image_45f320bd-71e5-5bc5-bfdf-4b70f3319c8c.html,RCMB.jpg,2024-07-25,0
3433,rapidcityjournal,https://rapidcityjournal.com/music/screenshot-2024-07-14-at-12-03-48-pm-png/image_05d16ce8-4c8b-5f51-8220-a8b1153794a9.html,Screenshot_2024-07-14_at_12.03.48_PM.png,2024-07-25,0
3434,rapidcityjournal,https://rapidcityjournal.com/attractions-days_out/wt24-lucky-duck-locals-week-ig-1080x1080-v3-png/image_bb3343db-9617-52f9-9f84-916a1446efb2.html,WT24_Lucky_Duck_Locals_Week_IG_1080x1080_v3.png,2024-07-25,0
3435,rapidcityjournal,https://rapidcityjournal.com/recreation/wt24-splash-together-special-graphics-1080x1650-courtyard-v2-png/image_9a4f7bac-117f-5ecb-ac27-214e0083a18f.html,WT24_Splash_Together_Special_Graphics_1080x1650_Courtyard_v2.png,2024-07-25,0
3436,rapidcityjournal,https://rapidcityjournal.com/bingo/407334151-751628033678280-284724756385575579-n-jpg/image_885f2fe5-9b4e-5d02-9faa-12ab39270073.html,407334151_751628033678280_284724756385575579_n.jpg,2024-07-25,0
3437,smithvillereview,https://www.smithvillereview.com/latest/signatures-verified-petition-drive/,Signatures Verified on Petition Drive,2024-07-23,0
3438,smithvillereview,https://www.smithvillereview.com/latest/deputies-make-major-drug-busts/,Deputies Make Major Drug Busts,2024-07-23,0
3439,smithvillereview,https://www.smithvillereview.com/latest/flamingos-have-landed/,Flamingo's Have Landed,2024-07-23,0
3440,smithvillereview,https://www.smithvillereview.com/latest/new-burger-king-planned-smithville/,New Burger King Planned for Smithville,2024-07-23,0
3441,smithvillereview,https://www.smithvillereview.com/latest/help-available-dekalb-pets/,Help Available for DeKalb Pets,2024-07-23,0
3442,smithvillereview,https://www.smithvillereview.com/latest/residents-take-part-pray4tn/,Residents Take Part in Pray4TN,2024-07-23,0
3443,smithvillereview,https://www.smithvillereview.com/latest/annual-sales-tax-holiday-happening-july-26-july-28/,Annual Sales Tax Holiday Happening July 26 - July 28,2024-07-23,0
3444,smithvillereview,https://www.smithvillereview.com/latest/smithville-pd-busy-drugs-and-thefts/,Smithville PD Busy with Drugs and Thefts,2024-07-23,0
3445,smithvillereview,https://www.smithvillereview.com/latest/biden-out-harris/,BIDEN OUT; HARRIS IN,2024-07-23,0
3446,smithvillereview,https://www.smithvillereview.com/latest/smithville-fce-enjoys-meeting/,Smithville FCE Enjoys Meeting,2024-07-23,0
3447,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/school-phone-policy-revised/,School phone policy revised,2024-07-24,0
3448,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/its-showtime7-23-24/,It's Showtime!,2024-07-24,0
3449,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/rone-retires-after-60-years-eye-doctor/,Rone retires after 60 years as eye doctor,2024-07-24,0
3450,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/fair-pageant-registration-scheduled-aug-15-17/,"Fair pageant registration scheduled for Aug. 15, 17",2024-07-24,0
3451,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/volunteers-pitch-pull-out-river-trash/,"Volunteers pitch in, pull out river trash",2024-07-24,0
3452,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/saylors-bound-grand-jury/,Saylors bound to grand jury,2024-07-24,0
3453,southernstandard,https://www.southernstandard.com/obits/judy-mount-72/,"Judy Mount, 72",2024-07-24,0
3454,southernstandard,https://www.southernstandard.com/top-stories/local-headlines/luckys-creek-day-tradition-continues/,Lucky's Creek Day tradition continues,2024-07-24,0
3455,southernstandard,https://www.southernstandard.com/opinions/robservations-presidents-age-more-just-number/,"Robservations- For presidents, age more than just a number",2024-07-24,0
3456,southernstandard,https://www.southernstandard.com/opinions/dons-desk-economic-indicators/,Don's Desk- Economic indicators,2024-07-24,0
3457,fortworthweekly,https://www.fwweekly.com/2024/07/24/nd-7-24-24-animefest-surrealism-and-us-and-lammas-celebration/,"N&D 7.24.24 // AnimeFest, Surrealism and Us, and Lammas Celebration",2024-07-24,0
3458,fortworthweekly,https://www.fwweekly.com/2024/07/24/ate-day8-a-week-7-24-24-summer-sips-wing-wednesdays-community-market/,"ATE DAY8 a Week 7.24.24 // Summer Sips, Wing Wednesdays, & Community Market",2024-07-24,0
3459,fortworthweekly,https://www.fwweekly.com/2024/07/24/corazon-y-alma/,Corazon y Alma,2024-07-24,0
3460,fortworthweekly,https://www.fwweekly.com/2024/07/24/vital-signs/,Vital Signs,2024-07-24,0
3461,fortworthweekly,https://www.fwweekly.com/2024/07/24/dopest-way-to-do-good/,‘Dopest’ Way To Do Good,2024-07-24,0
3462,fortworthweekly,https://www.fwweekly.com/2024/07/24/heeling-factor/,Deadpool & Wolverine: Heeling Factor,2024-07-24,0
3463,fortworthweekly,https://www.fwweekly.com/2024/07/24/beltin-beltre/,Beltin’ Beltre,2024-07-24,0
3464,fortworthweekly,https://www.fwweekly.com/2024/07/24/shepradors-hot-take/,Sheprador’s Hot ‘Take’,2024-07-24,0
3465,fortworthweekly,https://www.fwweekly.com/2024/07/24/film-shorts-july-24-30-2024/,"Film Shorts // July 24-30, 2024",2024-07-24,0
3466,fortworthweekly,https://www.fwweekly.com/2024/07/23/north-texas-alamo-drafthouse-locations-reopening/,North Texas Alamo Drafthouse Locations Reopening,2024-07-23,0
3467,lockhartpostregister,https://post-register.com/balloon-tragedy-could-have-been-averted-had-new-laws-been-in-place/,Balloon tragedy could have been averted had new laws been in place,2024-07-23,0
3468,lockhartpostregister,https://post-register.com/rattlesnake-milk-entertains-courthouse-nights/,Rattlesnake Milk entertains Courthouse Nights,2024-07-23,0
3469,lockhartpostregister,https://post-register.com/backpack-drive-finds-lions-club-a-cool-location/,Backpack Drive finds Lions Club a cool location,2024-07-23,0
3470,lockhartpostregister,https://post-register.com/man-beaten-in-lockhart-improving/,Man beaten in Lockhart improving,2024-07-23,0
3471,lockhartpostregister,https://post-register.com/city-chooses-location-for-new-pool/,City chooses location for new pool,2024-07-23,0
3472,lockhartpostregister,https://post-register.com/public-hearing-set-for-possible-transportation-bond/,Public Hearing set for possible Transportation Bond,2024-07-23,0
3473,lockhartpostregister,https://post-register.com/local-entertainment-calendar-77/,Local Entertainment Calendar,2024-07-23,0
3474,lockhartpostregister,https://post-register.com/serving-more-than-food/,Serving more than food,2024-07-23,0
3475,lockhartpostregister,https://post-register.com/lions-cheerleaders-earn-several-awards-at-uca-camp/,Lions’ Cheerleaders earn several awards at UCA Camp,2024-07-23,0
3476,lockhartpostregister,https://post-register.com/library-planetarium-teaches-youth/,Library Planetarium teaches youth,2024-07-23,0
3477,themonitorcedarcreek,https://www.themonitor.net/obituaries/daniel-elijah-van-huss,Daniel Elijah Van Huss,2024-07-23,0
3478,themonitorcedarcreek,https://www.themonitor.net/sports/kerens-cross-roads-softball-players-named-all-state,"Kerens, Cross Roads softball players named All-State",2024-07-18,0
3479,themonitorcedarcreek,https://www.themonitor.net/news/kemp-approves-residential-rental-inspection-program,Kemp approves residential Rental Inspection Program,2024-07-18,0
3480,themonitorcedarcreek,https://www.themonitor.net/sports/eustaces-andrews-makes-all-state-softball-team,Eustace’s Andrews makes All-State softball team,2024-07-18,0
3481,themonitorcedarcreek,https://www.themonitor.net/obituaries/john-william-bill-potter,John William “Bill” Potter,2024-07-18,0
3482,themonitorcedarcreek,https://www.themonitor.net/news/log-cabin-avoids-mass-resignations,Log Cabin avoids mass resignations,2024-07-18,0
3483,themonitorcedarcreek,https://www.themonitor.net/news/howdy-new-mabank-rodeo-committee,HOWDY to the new Mabank Rodeo Committee,2024-07-18,0
3484,themonitorcedarcreek,https://www.themonitor.net/sports/malakoff-high-schools-dawson-competes-state-all-star-game,Malakoff High School’s Dawson competes at state All-Star game,2024-07-11,0
3485,themonitorcedarcreek,https://www.themonitor.net/news/lookin-finger-lickin-good-time,Lookin’ for a finger lickin’ good time,2024-07-11,0
3486,themonitorcedarcreek,https://www.themonitor.net/news/gun-barrel-city-seeks-national-anthem-contestants,Gun Barrel City seeks national anthem contestants,2024-07-11,0
3487,orangeleader,https://www.orangeleader.com/2024/07/25/how-to-watch-mlb-baseball-on-thursday-july-25-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Thursday, July 25: TV Channel, Live Streaming, Start Times",2024-07-25,0
3488,orangeleader,https://www.orangeleader.com/2024/07/24/local-law-firm-holding-town-halls-on-chemical-release/,Local law firm holding town halls on chemical release,2024-07-24,0
3489,orangeleader,https://www.orangeleader.com/2024/07/24/blues-fest-coming-to-orange-august-10/,Blues Fest coming to Orange August 10,2024-07-24,0
3490,orangeleader,https://www.orangeleader.com/2024/07/24/flood-watch-in-effect-through-7-a-m-thursday/,Flood watch in effect through 7 a.m. Thursday,2024-07-24,0
3491,orangeleader,https://www.orangeleader.com/2024/07/24/astros-vs-athletics-betting-preview-for-july-24/,Astros vs. Athletics: Betting Preview for July 24,2024-07-24,0
3492,orangeleader,https://www.orangeleader.com/2024/07/24/how-to-watch-the-astros-vs-athletics-game-streaming-tv-channel-info-for-july-24/,How to Watch the Astros vs. Athletics Game: Streaming & TV Channel Info for July 24,2024-07-24,0
3493,orangeleader,https://www.orangeleader.com/2024/07/24/how-to-watch-mlb-baseball-on-wednesday-july-24-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Wednesday, July 24: TV Channel, Live Streaming, Start Times",2024-07-24,0
3494,orangeleader,https://www.orangeleader.com/2024/07/23/new-dollar-general-market-opens-in-orange-county/,New Dollar General Market opens in Orange County,2024-07-23,0
3495,orangeleader,https://www.orangeleader.com/2024/07/23/how-to-watch-the-astros-vs-athletics-game-streaming-tv-channel-info-for-july-23/,How to Watch the Astros vs. Athletics Game: Streaming & TV Channel Info for July 23,2024-07-23,0
3496,orangeleader,https://www.orangeleader.com/2024/07/23/astros-vs-athletics-betting-preview-for-july-23/,Astros vs. Athletics: Betting Preview for July 23,2024-07-23,0
3497,pleasantonexpress,https://www.pleasantonexpress.com/articles/07-17-24/,07/17/24,2024-07-24,0
3498,pleasantonexpress,https://www.pleasantonexpress.com/articles/07-10-24-2/,07/10/24,2024-07-24,0
3499,pleasantonexpress,https://www.pleasantonexpress.com/articles/07-03-24-2/,07/03/24,2024-07-24,0
3500,pleasantonexpress,https://www.pleasantonexpress.com/articles/let-the-water-gun-wars-begin/,LET THE WATER GUN WARS BEGIN,2024-07-24,0
3501,pleasantonexpress,https://www.pleasantonexpress.com/articles/trouble-looms-over-poteets-place-3-replacement/,Trouble looms over Poteet’s Place 3 replacement,2024-07-24,0
3502,pleasantonexpress,https://www.pleasantonexpress.com/articles/jourdanton-city-council-votes-for-more-authority/,Jourdanton city council votes for more authority,2024-07-24,0
3503,pleasantonexpress,https://www.pleasantonexpress.com/articles/talks-on-widening-hwy-97-in-pleasanton/,Talks on widening Hwy. 97 in Pleasanton,2024-07-24,0
3504,pleasantonexpress,https://www.pleasantonexpress.com/articles/remembering-stephanie-seelk/,Remembering Stephanie Seelk,2024-07-24,0
3505,pleasantonexpress,https://www.pleasantonexpress.com/articles/atascosa-ems-aids-houston/,Atascosa EMS aids Houston,2024-07-24,0
3506,pleasantonexpress,https://www.pleasantonexpress.com/articles/veterans-awareness-day-event-in-pleasanton/,Veterans Awareness Day event in Pleasanton,2024-07-24,0
3507,portarthurnews,https://www.panews.com/2024/07/25/how-to-watch-mlb-baseball-on-thursday-july-25-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Thursday, July 25: TV Channel, Live Streaming, Start Times",2024-07-25,0
3508,portarthurnews,https://www.panews.com/2024/07/24/three-texas-teens-arrested-for-alleged-theft-evading-officers-in-louisiana/,"Three area teens arrested for alleged theft, evading officers in Louisiana",2024-07-24,0
3509,portarthurnews,https://www.panews.com/2024/07/24/golden-pass-issues-statement-on-zachrys-bankruptcy-order/,Golden Pass issues statement on Zachry’s bankruptcy order,2024-07-24,0
3510,portarthurnews,https://www.panews.com/2024/07/24/port-arthur-lng-phase-2-partners-with-bechtel-on-project/,Port Arthur LNG Phase 2 partners with Bechtel on project,2024-07-24,0
3511,portarthurnews,https://www.panews.com/2024/07/24/nederland-police-calls-arrests-week-of-july-15-to-july-21/,"Nederland Police calls, arrests week of July 15 to July 21",2024-07-24,0
3512,portarthurnews,https://www.panews.com/2024/07/24/groves-police-calls-arrests-july-17-to-july-23/,"Groves Police calls, arrests July 17 to July 23",2024-07-24,0
3513,portarthurnews,https://www.panews.com/2024/07/24/bond-set-for-man-who-reportedly-hid-in-attic-to-avoid-arrest-warrant/,Bond set for man who reportedly hid in attic to avoid arrest warrant,2024-07-24,0
3514,portarthurnews,https://www.panews.com/2024/07/24/flood-watch-in-effect-through-7-a-m-thursday/,Flood watch in effect through 7 a.m. Thursday,2024-07-24,0
3515,portarthurnews,https://www.panews.com/2024/07/24/nederland-maintenance-retiree-honored-by-city-council/,Nederland maintenance retiree honored by city council,2024-07-24,0
3516,portarthurnews,https://www.panews.com/2024/07/24/nederland-council-approves-new-restaurant-incentive-plus-traffic-study/,"Nederland council approves new restaurant incentive, plus traffic study",2024-07-24,0
3517,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/riffs-roams-and-raves,"Riffs, roams and raves",2024-07-25,0
3518,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/economist-home-work,THE ECONOMIST: Home Work,2024-07-25,0
3519,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/city-announces-completion-outdoor-warning-system-updates,City announces completion of Outdoor Warning System updates,2024-07-25,0
3520,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/longtime-relationship-may-be-lost-cause,Longtime relationship may be a lost cause,2024-07-25,0
3521,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/smpd-formalizes-first-crisis-communication-policy,SMPD formalizes first Crisis Communication policy,2024-07-25,0
3522,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/vista-brewing-host-hays-honey-festival,Vista Brewing to host Hays Honey Festival,2024-07-25,0
3523,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/everything-paper,EVERYTHING PAPER,2024-07-25,0
3524,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/news/crowdstrike-blames-bug-letting-bad-data-slip-through-leading-global-tech-outage,"CrowdStrike blames bug for letting bad data slip through, leading to global tech outage",2024-07-25,0
3525,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/sports/trivia-friday-0,Trivia Friday,2024-07-25,0
3526,sanmarcosdailyrecord,https://www.sanmarcosrecord.com/sports/bobcats-take-podium-sun-belt-media-days,Bobcats take the podium at Sun Belt Media Days,2024-07-25,0
3527,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/gonzales-pleads-not-guilty-counsel-to-convene-for-sept-16-status-conference/,Gonzales pleads not guilty to May 24-related charges,2024-07-25,0
3528,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/library-anniversary-celebration-set-july-31/,Library anniversary celebration set July 31,2024-07-23,0
3529,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/uhs-alumni-planning-reunions/,"UHS alumni from 1964, 1974 planning reunions",2024-07-23,0
3530,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/combined-polling-place-plans-on-hold/,Commissioners to reconsider plans for combined voting sites,2024-07-22,0
3531,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/ucisd-cops-arraignment-moved-up-courthouse-to-close/,"UCISD cop’s arraignment moved up, courthouse to close",2024-07-22,0
3532,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/ucisd-board-to-consider-stricter-leave-pay-policy/,UCISD board to consider stricter leave pay policy,2024-07-21,0
3533,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/courthouse-area-closing-for-robb-arraignment/,Courthouse area closing for Robb arraignment,2024-07-21,0
3534,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/tennis-tournament-scheduled-july-27-28/,Tennis tournament scheduled July 27-28,2024-07-21,0
3535,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/uvalde-county-4-h-seeks-volunteers/,Uvalde County 4-H seeks volunteers,2024-07-21,0
3536,uvaldeleadernews,https://www.uvaldeleadernews.com/articles/classifieds-072124/,Classifieds 072124,2024-07-21,0
3537,thewilsoncountynews,https://www.wilsoncountynews.com/articles/lydia-cervantes-ramirez/,Lydia Cervantes Ramirez,2024-07-24,0
3538,thewilsoncountynews,https://www.wilsoncountynews.com/articles/nina-e-mcdonald-matthews/,Nina E. McDonald-Matthews,2024-07-23,0
3539,thewilsoncountynews,https://www.wilsoncountynews.com/articles/this-weeks-videos-for-7-24-2024/,This week’s videos for 7/24/2024,2024-07-23,0
3540,thewilsoncountynews,https://www.wilsoncountynews.com/articles/stockdale-names-new-city-manager/,Stockdale names new city manager,2024-07-23,0
3541,thewilsoncountynews,https://www.wilsoncountynews.com/articles/texas-armadillos-names-changing/,Texas armadillo’s name’s changing,2024-07-23,0
3542,thewilsoncountynews,https://www.wilsoncountynews.com/articles/rodney-koenig-is-twa-volunteer-of-the-year/,Rodney Koenig is TWA Volunteer of the Year,2024-07-23,0
3543,thewilsoncountynews,https://www.wilsoncountynews.com/articles/zizoti-milkweed-is-the-easiest-to-grow/,Zizoti milkweed is the easiest to grow,2024-07-23,0
3544,thewilsoncountynews,https://www.wilsoncountynews.com/articles/ranch-horse-program-aug-4-kicks-off-beef-cattle-short-course/,Ranch Horse Program Aug. 4 kicks off Beef Cattle Short Course,2024-07-23,0
3545,thewilsoncountynews,https://www.wilsoncountynews.com/articles/texas-climate-smart-initiative-announces-incentives-for-landowners/,Texas Climate Smart Initiative announces incentives for landowners,2024-07-23,0
3546,thewilsoncountynews,https://www.wilsoncountynews.com/articles/rainfall-report-133/,RAINFALL REPORT,2024-07-23,0
3547,wisecountymessenger,https://www.wcmessenger.com/articles/update-for-thursday-july-25-2024/,"Update for Thursday, July 25, 2024",2024-07-25,0
3548,wisecountymessenger,https://www.wcmessenger.com/articles/jd-vances-family-elegy-extends-to-wise-county/,JD Vance’s family elegy extends to Wise County,2024-07-24,0
3549,wisecountymessenger,https://www.wcmessenger.com/articles/beginners-luck-first-year-duo-claim-top-honors-in-washer-tournament/,Beginner’s luck: First-year duo claim top honors in washer tournament,2024-07-24,0
3550,wisecountymessenger,https://www.wcmessenger.com/articles/making-his-case-lanfear-looks-to-career-in-law/,Making his case: Lanfear looks toward career in law,2024-07-24,0
3551,wisecountymessenger,https://www.wcmessenger.com/articles/update-for-wednesday-july-24-2024/,"Update for Wednesday, July 24, 2024",2024-07-24,0
3552,wisecountymessenger,https://www.wcmessenger.com/articles/2024-wise-county-volleyball-schedules/,2024 Wise County volleyball schedules,2024-07-23,0
3553,wisecountymessenger,https://www.wcmessenger.com/articles/dfd-camp-fires-up-future-firefighters/,DFD camp fires up future firefighters,2024-07-23,0
3554,wisecountymessenger,https://www.wcmessenger.com/articles/local-housing-market-cools-off-in-june/,Local housing market cools off in June,2024-07-23,0
3555,wisecountymessenger,https://www.wcmessenger.com/articles/update-for-tuesday-july-23-2024/,"Update for Tuesday, July 23, 2024",2024-07-23,0
3556,wisecountymessenger,https://www.wcmessenger.com/articles/dctf-ranks-eagles-8th-in-4a-preseason-poll/,DCTF ranks Eagles 8th in 4A preseason poll,2024-07-22,0
3557,moab’stimesindependent,https://www.moabtimes.com/articles/san-rafael-swell-council-to-host-public-meeting-field-tour/,"San Rafael Swell council to host public meeting, field tour",2024-07-24,0
3558,moab’stimesindependent,https://www.moabtimes.com/articles/fractured-relationship-commission-tourism-board-battle-over-spending/,"Fractured relationship: Commission, tourism board battle over spending",2024-07-24,0
3559,moab’stimesindependent,https://www.moabtimes.com/articles/keeping-pace-with-lena-pace/,Keeping pace with Lena Pace,2024-07-24,0
3560,moab’stimesindependent,https://www.moabtimes.com/articles/see-hummingbirds-up-close-at-unique-dwr-event-2/,See hummingbirds up close at unique DWR event,2024-07-24,0
3561,moab’stimesindependent,https://www.moabtimes.com/articles/moab-citys-walnut-lane-property-closed-to-public-residents-have-relocated/,Moab city’s Walnut Lane property closed to public; residents have relocated,2024-07-24,0
3562,moab’stimesindependent,https://www.moabtimes.com/articles/heres-why-utahs-raging-wildfire-season-is-different-this-year/,Here’s why Utah’s raging wildfire season is different this year,2024-07-24,0
3563,moab’stimesindependent,https://www.moabtimes.com/articles/commissioners-postpone-acceptance-of-audit-findings/,Commissioners postpone acceptance of audit findings and recommendations,2024-07-24,0
3564,moab’stimesindependent,https://www.moabtimes.com/articles/officers-and-deputies-seekhaven-attend-predominant-aggressor-training/,"Officers and deputies, Seekhaven attend Predominant Aggressor Training",2024-07-24,0
3565,moab’stimesindependent,https://www.moabtimes.com/articles/mud-springs-mountain-bike-trail-system-receives-350k-in-grant-funding/,Mud springs mountain bike trail system receives $350k in grant funding,2024-07-24,0
3566,moab’stimesindependent,https://www.moabtimes.com/articles/time-for-the-grand-county-attorney-to-step-into-his-role/,Time for the Grand County Attorney to step into his role,2024-07-24,0
3567,parkrecord,https://www.parkrecord.com/news/national-ability-center-names-new-ceo/,National Ability Center names new CEO,2024-07-25,0
3568,parkrecord,https://www.parkrecord.com/opinion/sunday-drive-you-going-to-eat-your-tots/,Sunday Drive: You going to eat your tots?,2024-07-25,0
3569,parkrecord,https://www.parkrecord.com/news/dikker-hill-fire-in-echo-reaches-estimated-250-acres/,Dikker Hill Fire in Echo reaches estimated 250 acres,2024-07-25,0
3570,parkrecord,https://www.parkrecord.com/news/way-we-were-entrepreneurism-and-the-white-mule/,Way We Were: Entrepreneurism and the White Mule,2024-07-25,0
3571,parkrecord,https://www.parkrecord.com/news/green-tips-responsibly-exploring-park-citys-open-space/,Green Tips: Responsibly exploring Park City’s open space,2024-07-25,0
3572,parkrecord,https://www.parkrecord.com/news/utah-olympic-park-closes-big-day-with-a-party-to-celebrate-2034-games/,Utah Olympic Park closes big day with a party to celebrate 2034 Games,2024-07-25,0
3573,parkrecord,https://www.parkrecord.com/opinion/gobble-gobble-solution/,"Gobble, gobble solution",2024-07-25,0
3574,parkrecord,https://www.parkrecord.com/news/fire-grows-quickly-in-hills-near-echo/,Fire grows quickly in hills near Echo,2024-07-25,0
3575,parkrecord,https://www.parkrecord.com/news/celebrate-2034-at-utah-olympic-park/,CELEBRATE 2034! at Utah Olympic Park,2024-07-25,0
